Geneid	gene_id	gene_name	gene_biotype
gene:FGSG_12742	gene:FGSG_12742	gene:FGSG_12742	NA
gene:FGSG_05474	gene:FGSG_05474	gene:FGSG_05474	NA
gene:FGSG_12743	gene:FGSG_12743	gene:FGSG_12743	NA
gene:FGSG_05475	gene:FGSG_05475	gene:FGSG_05475	NA
gene:FGSG_05476	gene:FGSG_05476	gene:FGSG_05476	NA
gene:FGSG_12744	gene:FGSG_12744	gene:FGSG_12744	NA
gene:FGSG_05477	gene:FGSG_05477	gene:FGSG_05477	NA
gene:FGSG_05478	gene:FGSG_05478	gene:FGSG_05478	NA
gene:FGSG_05479	gene:FGSG_05479	gene:FGSG_05479	NA
gene:FGSG_12745	gene:FGSG_12745	gene:FGSG_12745	NA
gene:FGSG_05480	gene:FGSG_05480	gene:FGSG_05480	NA
gene:FGSG_05481	gene:FGSG_05481	gene:FGSG_05481	NA
gene:FGSG_05482	gene:FGSG_05482	gene:FGSG_05482	NA
gene:FGSG_05483	gene:FGSG_05483	gene:FGSG_05483	NA
gene:FGSG_05484	gene:FGSG_05484	gene:FGSG_05484	NA
gene:FGSG_12746	gene:FGSG_12746	gene:FGSG_12746	NA
gene:FGSG_12747	gene:FGSG_12747	gene:FGSG_12747	NA
gene:FGSG_12748	gene:FGSG_12748	gene:FGSG_12748	NA
gene:FGSG_05486	gene:FGSG_05486	gene:FGSG_05486	NA
gene:FGSG_05487	gene:FGSG_05487	gene:FGSG_05487	NA
gene:FGSG_05488	gene:FGSG_05488	gene:FGSG_05488	NA
gene:FGSG_05489	gene:FGSG_05489	gene:FGSG_05489	NA
gene:FGSG_05490	gene:FGSG_05490	gene:FGSG_05490	NA
gene:FGSG_05491	gene:FGSG_05491	gene:FGSG_05491	NA
gene:FGSG_05492	gene:FGSG_05492	gene:FGSG_05492	NA
gene:FGSG_05493	gene:FGSG_05493	gene:FGSG_05493	NA
gene:FGSG_05494	gene:FGSG_05494	gene:FGSG_05494	NA
gene:FGSG_05495	gene:FGSG_05495	gene:FGSG_05495	NA
gene:FGSG_05496	gene:FGSG_05496	gene:FGSG_05496	NA
gene:FGSG_05497	gene:FGSG_05497	gene:FGSG_05497	NA
gene:FGSG_05498	gene:FGSG_05498	gene:FGSG_05498	NA
gene:FGSG_05500	gene:FGSG_05500	gene:FGSG_05500	NA
gene:FGSG_05501	gene:FGSG_05501	gene:FGSG_05501	NA
gene:FGSG_05502	gene:FGSG_05502	gene:FGSG_05502	NA
gene:FGSG_05503	gene:FGSG_05503	gene:FGSG_05503	NA
gene:FGSG_12749	gene:FGSG_12749	gene:FGSG_12749	NA
gene:FGSG_05504	gene:FGSG_05504	gene:FGSG_05504	NA
gene:FGSG_12750	gene:FGSG_12750	gene:FGSG_12750	NA
gene:FGSG_05505	gene:FGSG_05505	gene:FGSG_05505	NA
gene:FGSG_05506	gene:FGSG_05506	gene:FGSG_05506	NA
gene:FGSG_12751	gene:FGSG_12751	gene:FGSG_12751	NA
gene:FGSG_05507	gene:FGSG_05507	gene:FGSG_05507	NA
gene:FGSG_05508	gene:FGSG_05508	gene:FGSG_05508	NA
gene:FGSG_05509	gene:FGSG_05509	gene:FGSG_05509	NA
gene:FGSG_05510	gene:FGSG_05510	gene:FGSG_05510	NA
gene:FGSG_05511	gene:FGSG_05511	gene:FGSG_05511	NA
gene:FGSG_05512	gene:FGSG_05512	gene:FGSG_05512	NA
gene:FGSG_05513	gene:FGSG_05513	gene:FGSG_05513	NA
gene:FGSG_05514	gene:FGSG_05514	gene:FGSG_05514	NA
gene:FGSG_05515	gene:FGSG_05515	gene:FGSG_05515	NA
gene:FGSG_05516	gene:FGSG_05516	gene:FGSG_05516	NA
gene:FGSG_05517	gene:FGSG_05517	gene:FGSG_05517	NA
gene:FGSG_05518	gene:FGSG_05518	gene:FGSG_05518	NA
gene:FGSG_05519	gene:FGSG_05519	gene:FGSG_05519	NA
gene:FGSG_05520	gene:FGSG_05520	gene:FGSG_05520	NA
gene:FGSG_05521	gene:FGSG_05521	gene:FGSG_05521	NA
gene:FGSG_05522	gene:FGSG_05522	gene:FGSG_05522	NA
gene:FGSG_05523	gene:FGSG_05523	gene:FGSG_05523	NA
gene:FGSG_05524	gene:FGSG_05524	gene:FGSG_05524	NA
gene:FGSG_05525	gene:FGSG_05525	gene:FGSG_05525	NA
gene:FGSG_05526	gene:FGSG_05526	gene:FGSG_05526	NA
gene:FGSG_05527	gene:FGSG_05527	gene:FGSG_05527	NA
gene:FGSG_12752	gene:FGSG_12752	gene:FGSG_12752	NA
gene:FGSG_05528	gene:FGSG_05528	gene:FGSG_05528	NA
gene:FGSG_05529	gene:FGSG_05529	gene:FGSG_05529	NA
gene:FGSG_05530	gene:FGSG_05530	gene:FGSG_05530	NA
gene:FGSG_05531	gene:FGSG_05531	gene:FGSG_05531	NA
gene:FGSG_05532	gene:FGSG_05532	gene:FGSG_05532	NA
gene:FGSG_05533	gene:FGSG_05533	gene:FGSG_05533	NA
gene:FGSG_05534	gene:FGSG_05534	gene:FGSG_05534	NA
gene:FGSG_05535	gene:FGSG_05535	gene:FGSG_05535	NA
gene:FGSG_05536	gene:FGSG_05536	gene:FGSG_05536	NA
gene:FGSG_05537	gene:FGSG_05537	gene:FGSG_05537	NA
gene:FGSG_05538	gene:FGSG_05538	gene:FGSG_05538	NA
gene:FGSG_05539	gene:FGSG_05539	gene:FGSG_05539	NA
gene:FGSG_05540	gene:FGSG_05540	gene:FGSG_05540	NA
gene:FGSG_05541	gene:FGSG_05541	gene:FGSG_05541	NA
gene:FGSG_05542	gene:FGSG_05542	gene:FGSG_05542	NA
gene:FGSG_05543	gene:FGSG_05543	gene:FGSG_05543	NA
gene:FGSG_05544	gene:FGSG_05544	gene:FGSG_05544	NA
gene:FGSG_05545	gene:FGSG_05545	gene:FGSG_05545	NA
gene:FGSG_05546	gene:FGSG_05546	gene:FGSG_05546	NA
gene:FGSG_12753	gene:FGSG_12753	gene:FGSG_12753	NA
gene:FGSG_05547	gene:FGSG_05547	gene:FGSG_05547	NA
gene:FGSG_05548	gene:FGSG_05548	gene:FGSG_05548	NA
gene:FGSG_05549	gene:FGSG_05549	gene:FGSG_05549	NA
gene:FGSG_12754	gene:FGSG_12754	gene:FGSG_12754	NA
gene:FGSG_05550	gene:FGSG_05550	gene:FGSG_05550	NA
gene:FGSG_05551	gene:FGSG_05551	gene:FGSG_05551	NA
gene:FGSG_05552	gene:FGSG_05552	gene:FGSG_05552	NA
gene:FGSG_05553	gene:FGSG_05553	gene:FGSG_05553	NA
gene:FGSG_05554	gene:FGSG_05554	gene:FGSG_05554	NA
gene:FGSG_05555	gene:FGSG_05555	gene:FGSG_05555	NA
gene:FGSG_05556	gene:FGSG_05556	gene:FGSG_05556	NA
gene:FGSG_05557	gene:FGSG_05557	gene:FGSG_05557	NA
gene:FGSG_05558	gene:FGSG_05558	gene:FGSG_05558	NA
gene:FGSG_05559	gene:FGSG_05559	gene:FGSG_05559	NA
gene:FGSG_12755	gene:FGSG_12755	gene:FGSG_12755	NA
gene:FGSG_12756	gene:FGSG_12756	gene:FGSG_12756	NA
gene:FGSG_05561	gene:FGSG_05561	gene:FGSG_05561	NA
gene:FGSG_05562	gene:FGSG_05562	gene:FGSG_05562	NA
gene:FGSG_05563	gene:FGSG_05563	gene:FGSG_05563	NA
gene:FGSG_05564	gene:FGSG_05564	gene:FGSG_05564	NA
gene:FGSG_05565	gene:FGSG_05565	gene:FGSG_05565	NA
gene:FGSG_05566	gene:FGSG_05566	gene:FGSG_05566	NA
gene:FGSG_05567	gene:FGSG_05567	gene:FGSG_05567	NA
gene:FGSG_05568	gene:FGSG_05568	gene:FGSG_05568	NA
gene:FGSG_05569	gene:FGSG_05569	gene:FGSG_05569	NA
gene:FGSG_12757	gene:FGSG_12757	gene:FGSG_12757	NA
gene:FGSG_05570	gene:FGSG_05570	gene:FGSG_05570	NA
gene:FGSG_05571	gene:FGSG_05571	gene:FGSG_05571	NA
gene:FGSG_05572	gene:FGSG_05572	gene:FGSG_05572	NA
gene:FGSG_05573	gene:FGSG_05573	gene:FGSG_05573	NA
gene:FGSG_05574	gene:FGSG_05574	gene:FGSG_05574	NA
gene:FGSG_12758	gene:FGSG_12758	gene:FGSG_12758	NA
gene:FGSG_12759	gene:FGSG_12759	gene:FGSG_12759	NA
gene:FGSG_05576	gene:FGSG_05576	gene:FGSG_05576	NA
gene:FGSG_05577	gene:FGSG_05577	gene:FGSG_05577	NA
gene:FGSG_05578	gene:FGSG_05578	gene:FGSG_05578	NA
gene:FGSG_05579	gene:FGSG_05579	gene:FGSG_05579	NA
gene:FGSG_05580	gene:FGSG_05580	gene:FGSG_05580	NA
gene:FGSG_05581	gene:FGSG_05581	gene:FGSG_05581	NA
gene:FGSG_05582	gene:FGSG_05582	gene:FGSG_05582	NA
gene:FGSG_05583	gene:FGSG_05583	gene:FGSG_05583	NA
gene:FGSG_05584	gene:FGSG_05584	gene:FGSG_05584	NA
gene:FGSG_05585	gene:FGSG_05585	gene:FGSG_05585	NA
gene:FGSG_05586	gene:FGSG_05586	gene:FGSG_05586	NA
gene:FGSG_12760	gene:FGSG_12760	gene:FGSG_12760	NA
gene:FGSG_12761	gene:FGSG_12761	gene:FGSG_12761	NA
gene:FGSG_05587	gene:FGSG_05587	gene:FGSG_05587	NA
gene:FGSG_12762	gene:FGSG_12762	gene:FGSG_12762	NA
gene:FGSG_05588	gene:FGSG_05588	gene:FGSG_05588	NA
gene:FGSG_05589	gene:FGSG_05589	gene:FGSG_05589	NA
gene:FGSG_05590	gene:FGSG_05590	gene:FGSG_05590	NA
gene:FGSG_05591	gene:FGSG_05591	gene:FGSG_05591	NA
gene:FGSG_05592	gene:FGSG_05592	gene:FGSG_05592	NA
gene:FGSG_05593	gene:FGSG_05593	gene:FGSG_05593	NA
gene:FGSG_12763	gene:FGSG_12763	gene:FGSG_12763	NA
gene:FGSG_12764	gene:FGSG_12764	gene:FGSG_12764	NA
gene:FGSG_05594	gene:FGSG_05594	gene:FGSG_05594	NA
gene:FGSG_12765	gene:FGSG_12765	gene:FGSG_12765	NA
gene:FGSG_05595	gene:FGSG_05595	gene:FGSG_05595	NA
gene:FGSG_05596	gene:FGSG_05596	gene:FGSG_05596	NA
gene:FGSG_05597	gene:FGSG_05597	gene:FGSG_05597	NA
gene:FGSG_05598	gene:FGSG_05598	gene:FGSG_05598	NA
gene:FGSG_05599	gene:FGSG_05599	gene:FGSG_05599	NA
gene:FGSG_05600	gene:FGSG_05600	gene:FGSG_05600	NA
gene:FGSG_05601	gene:FGSG_05601	gene:FGSG_05601	NA
gene:FGSG_05602	gene:FGSG_05602	gene:FGSG_05602	NA
gene:FGSG_12766	gene:FGSG_12766	gene:FGSG_12766	NA
gene:FGSG_05603	gene:FGSG_05603	gene:FGSG_05603	NA
gene:FGSG_05604	gene:FGSG_05604	gene:FGSG_05604	NA
gene:FGSG_05605	gene:FGSG_05605	gene:FGSG_05605	NA
gene:FGSG_05606	gene:FGSG_05606	gene:FGSG_05606	NA
gene:FGSG_05607	gene:FGSG_05607	gene:FGSG_05607	NA
gene:FGSG_05608	gene:FGSG_05608	gene:FGSG_05608	NA
gene:FGSG_05609	gene:FGSG_05609	gene:FGSG_05609	NA
gene:FGSG_05610	gene:FGSG_05610	gene:FGSG_05610	NA
gene:FGSG_05611	gene:FGSG_05611	gene:FGSG_05611	NA
gene:FGSG_05612	gene:FGSG_05612	gene:FGSG_05612	NA
gene:FGSG_05613	gene:FGSG_05613	gene:FGSG_05613	NA
gene:FGSG_05614	gene:FGSG_05614	gene:FGSG_05614	NA
gene:FGSG_05615	gene:FGSG_05615	gene:FGSG_05615	NA
gene:FGSG_12767	gene:FGSG_12767	gene:FGSG_12767	NA
gene:FGSG_05616	gene:FGSG_05616	gene:FGSG_05616	NA
gene:FGSG_05617	gene:FGSG_05617	gene:FGSG_05617	NA
gene:FGSG_12768	gene:FGSG_12768	gene:FGSG_12768	NA
gene:FGSG_12769	gene:FGSG_12769	gene:FGSG_12769	NA
gene:FGSG_05619	gene:FGSG_05619	gene:FGSG_05619	NA
gene:FGSG_05620	gene:FGSG_05620	gene:FGSG_05620	NA
gene:FGSG_05621	gene:FGSG_05621	gene:FGSG_05621	NA
gene:FGSG_05622	gene:FGSG_05622	gene:FGSG_05622	NA
gene:FGSG_05623	gene:FGSG_05623	gene:FGSG_05623	NA
gene:FGSG_05624	gene:FGSG_05624	gene:FGSG_05624	NA
gene:FGSG_05625	gene:FGSG_05625	gene:FGSG_05625	NA
gene:FGSG_05626	gene:FGSG_05626	gene:FGSG_05626	NA
gene:FGSG_12770	gene:FGSG_12770	gene:FGSG_12770	NA
gene:FGSG_05627	gene:FGSG_05627	gene:FGSG_05627	NA
gene:FGSG_05628	gene:FGSG_05628	gene:FGSG_05628	NA
gene:FGSG_05629	gene:FGSG_05629	gene:FGSG_05629	NA
gene:FGSG_05630	gene:FGSG_05630	gene:FGSG_05630	NA
gene:FGSG_05631	gene:FGSG_05631	gene:FGSG_05631	NA
gene:FGSG_05632	gene:FGSG_05632	gene:FGSG_05632	NA
gene:FGSG_12771	gene:FGSG_12771	gene:FGSG_12771	NA
gene:FGSG_05633	gene:FGSG_05633	gene:FGSG_05633	NA
gene:FGSG_05634	gene:FGSG_05634	gene:FGSG_05634	NA
gene:FGSG_05635	gene:FGSG_05635	gene:FGSG_05635	NA
gene:FGSG_05636	gene:FGSG_05636	gene:FGSG_05636	NA
gene:FGSG_05637	gene:FGSG_05637	gene:FGSG_05637	NA
gene:FGSG_05638	gene:FGSG_05638	gene:FGSG_05638	NA
gene:FGSG_05640	gene:FGSG_05640	gene:FGSG_05640	NA
gene:FGSG_05641	gene:FGSG_05641	gene:FGSG_05641	NA
gene:FGSG_05642	gene:FGSG_05642	gene:FGSG_05642	NA
gene:FGSG_05643	gene:FGSG_05643	gene:FGSG_05643	NA
gene:FGSG_05644	gene:FGSG_05644	gene:FGSG_05644	NA
gene:FGSG_05645	gene:FGSG_05645	gene:FGSG_05645	NA
gene:FGSG_05646	gene:FGSG_05646	gene:FGSG_05646	NA
gene:FGSG_12772	gene:FGSG_12772	gene:FGSG_12772	NA
gene:FGSG_12773	gene:FGSG_12773	gene:FGSG_12773	NA
gene:FGSG_05648	gene:FGSG_05648	gene:FGSG_05648	NA
gene:FGSG_05649	gene:FGSG_05649	gene:FGSG_05649	NA
gene:FGSG_05650	gene:FGSG_05650	gene:FGSG_05650	NA
gene:FGSG_05651	gene:FGSG_05651	gene:FGSG_05651	NA
gene:FGSG_05652	gene:FGSG_05652	gene:FGSG_05652	NA
gene:FGSG_05653	gene:FGSG_05653	gene:FGSG_05653	NA
gene:FGSG_05654	gene:FGSG_05654	gene:FGSG_05654	NA
gene:FGSG_05655	gene:FGSG_05655	gene:FGSG_05655	NA
gene:FGSG_05656	gene:FGSG_05656	gene:FGSG_05656	NA
gene:FGSG_20638	gene:FGSG_20638	gene:FGSG_20638	NA
gene:FGSG_12774	gene:FGSG_12774	gene:FGSG_12774	NA
gene:FGSG_12775	gene:FGSG_12775	gene:FGSG_12775	NA
gene:FGSG_12776	gene:FGSG_12776	gene:FGSG_12776	NA
gene:FGSG_05658	gene:FGSG_05658	gene:FGSG_05658	NA
gene:FGSG_12777	gene:FGSG_12777	gene:FGSG_12777	NA
gene:FGSG_05659	gene:FGSG_05659	gene:FGSG_05659	NA
gene:FGSG_05660	gene:FGSG_05660	gene:FGSG_05660	NA
gene:FGSG_05661	gene:FGSG_05661	gene:FGSG_05661	NA
gene:FGSG_05662	gene:FGSG_05662	gene:FGSG_05662	NA
gene:FGSG_05663	gene:FGSG_05663	gene:FGSG_05663	NA
gene:FGSG_12778	gene:FGSG_12778	gene:FGSG_12778	NA
gene:FGSG_05664	gene:FGSG_05664	gene:FGSG_05664	NA
gene:FGSG_05665	gene:FGSG_05665	gene:FGSG_05665	NA
gene:FGSG_05666	gene:FGSG_05666	gene:FGSG_05666	NA
gene:FGSG_05667	gene:FGSG_05667	gene:FGSG_05667	NA
gene:FGSG_12779	gene:FGSG_12779	gene:FGSG_12779	NA
gene:FGSG_12780	gene:FGSG_12780	gene:FGSG_12780	NA
gene:FGSG_12781	gene:FGSG_12781	gene:FGSG_12781	NA
gene:FGSG_05668	gene:FGSG_05668	gene:FGSG_05668	NA
gene:FGSG_05669	gene:FGSG_05669	gene:FGSG_05669	NA
gene:FGSG_05670	gene:FGSG_05670	gene:FGSG_05670	NA
gene:FGSG_05671	gene:FGSG_05671	gene:FGSG_05671	NA
gene:FGSG_05672	gene:FGSG_05672	gene:FGSG_05672	NA
gene:FGSG_05673	gene:FGSG_05673	gene:FGSG_05673	NA
gene:FGSG_05674	gene:FGSG_05674	gene:FGSG_05674	NA
gene:FGSG_12782	gene:FGSG_12782	gene:FGSG_12782	NA
gene:FGSG_12783	gene:FGSG_12783	gene:FGSG_12783	NA
gene:FGSG_05676	gene:FGSG_05676	gene:FGSG_05676	NA
gene:FGSG_05677	gene:FGSG_05677	gene:FGSG_05677	NA
gene:FGSG_05678	gene:FGSG_05678	gene:FGSG_05678	NA
gene:FGSG_12784	gene:FGSG_12784	gene:FGSG_12784	NA
gene:FGSG_05679	gene:FGSG_05679	gene:FGSG_05679	NA
gene:FGSG_05680	gene:FGSG_05680	gene:FGSG_05680	NA
gene:FGSG_05681	gene:FGSG_05681	gene:FGSG_05681	NA
gene:FGSG_05682	gene:FGSG_05682	gene:FGSG_05682	NA
gene:FGSG_05683	gene:FGSG_05683	gene:FGSG_05683	NA
gene:FGSG_05684	gene:FGSG_05684	gene:FGSG_05684	NA
gene:FGSG_05685	gene:FGSG_05685	gene:FGSG_05685	NA
gene:FGSG_05686	gene:FGSG_05686	gene:FGSG_05686	NA
gene:FGSG_05687	gene:FGSG_05687	gene:FGSG_05687	NA
gene:FGSG_12785	gene:FGSG_12785	gene:FGSG_12785	NA
gene:FGSG_12786	gene:FGSG_12786	gene:FGSG_12786	NA
gene:FGSG_05689	gene:FGSG_05689	gene:FGSG_05689	NA
gene:FGSG_05690	gene:FGSG_05690	gene:FGSG_05690	NA
gene:FGSG_05691	gene:FGSG_05691	gene:FGSG_05691	NA
gene:FGSG_12787	gene:FGSG_12787	gene:FGSG_12787	NA
gene:FGSG_05692	gene:FGSG_05692	gene:FGSG_05692	NA
gene:FGSG_05693	gene:FGSG_05693	gene:FGSG_05693	NA
gene:FGSG_05694	gene:FGSG_05694	gene:FGSG_05694	NA
gene:FGSG_05695	gene:FGSG_05695	gene:FGSG_05695	NA
gene:FGSG_12788	gene:FGSG_12788	gene:FGSG_12788	NA
gene:FGSG_05696	gene:FGSG_05696	gene:FGSG_05696	NA
gene:FGSG_05697	gene:FGSG_05697	gene:FGSG_05697	NA
gene:FGSG_05698	gene:FGSG_05698	gene:FGSG_05698	NA
gene:FGSG_05699	gene:FGSG_05699	gene:FGSG_05699	NA
gene:FGSG_05700	gene:FGSG_05700	gene:FGSG_05700	NA
gene:FGSG_05701	gene:FGSG_05701	gene:FGSG_05701	NA
gene:FGSG_05702	gene:FGSG_05702	gene:FGSG_05702	NA
gene:FGSG_05703	gene:FGSG_05703	gene:FGSG_05703	NA
gene:FGSG_05704	gene:FGSG_05704	gene:FGSG_05704	NA
gene:FGSG_05705	gene:FGSG_05705	gene:FGSG_05705	NA
gene:FGSG_05706	gene:FGSG_05706	gene:FGSG_05706	NA
gene:FGSG_05707	gene:FGSG_05707	gene:FGSG_05707	NA
gene:FGSG_12789	gene:FGSG_12789	gene:FGSG_12789	NA
gene:FGSG_05709	gene:FGSG_05709	gene:FGSG_05709	NA
gene:FGSG_05710	gene:FGSG_05710	gene:FGSG_05710	NA
gene:FGSG_12790	gene:FGSG_12790	gene:FGSG_12790	NA
gene:FGSG_12791	gene:FGSG_12791	gene:FGSG_12791	NA
gene:FGSG_05712	gene:FGSG_05712	gene:FGSG_05712	NA
gene:FGSG_12792	gene:FGSG_12792	gene:FGSG_12792	NA
gene:FGSG_05713	gene:FGSG_05713	gene:FGSG_05713	NA
gene:FGSG_05714	gene:FGSG_05714	gene:FGSG_05714	NA
gene:FGSG_05715	gene:FGSG_05715	gene:FGSG_05715	NA
gene:FGSG_05716	gene:FGSG_05716	gene:FGSG_05716	NA
gene:FGSG_05717	gene:FGSG_05717	gene:FGSG_05717	NA
gene:FGSG_05719	gene:FGSG_05719	gene:FGSG_05719	NA
gene:FGSG_05720	gene:FGSG_05720	gene:FGSG_05720	NA
gene:FGSG_20639	gene:FGSG_20639	gene:FGSG_20639	NA
gene:FGSG_12793	gene:FGSG_12793	gene:FGSG_12793	NA
gene:FGSG_05721	gene:FGSG_05721	gene:FGSG_05721	NA
gene:FGSG_05722	gene:FGSG_05722	gene:FGSG_05722	NA
gene:FGSG_20640	gene:FGSG_20640	gene:FGSG_20640	NA
gene:FGSG_12794	gene:FGSG_12794	gene:FGSG_12794	NA
gene:FGSG_05723	gene:FGSG_05723	gene:FGSG_05723	NA
gene:FGSG_05724	gene:FGSG_05724	gene:FGSG_05724	NA
gene:FGSG_05725	gene:FGSG_05725	gene:FGSG_05725	NA
gene:FGSG_12795	gene:FGSG_12795	gene:FGSG_12795	NA
gene:FGSG_12796	gene:FGSG_12796	gene:FGSG_12796	NA
gene:FGSG_05727	gene:FGSG_05727	gene:FGSG_05727	NA
gene:FGSG_05728	gene:FGSG_05728	gene:FGSG_05728	NA
gene:FGSG_05729	gene:FGSG_05729	gene:FGSG_05729	NA
gene:FGSG_12797	gene:FGSG_12797	gene:FGSG_12797	NA
gene:FGSG_05730	gene:FGSG_05730	gene:FGSG_05730	NA
gene:FGSG_05731	gene:FGSG_05731	gene:FGSG_05731	NA
gene:FGSG_12798	gene:FGSG_12798	gene:FGSG_12798	NA
gene:FGSG_12799	gene:FGSG_12799	gene:FGSG_12799	NA
gene:FGSG_05733	gene:FGSG_05733	gene:FGSG_05733	NA
gene:FGSG_05734	gene:FGSG_05734	gene:FGSG_05734	NA
gene:FGSG_05735	gene:FGSG_05735	gene:FGSG_05735	NA
gene:FGSG_05736	gene:FGSG_05736	gene:FGSG_05736	NA
gene:FGSG_05737	gene:FGSG_05737	gene:FGSG_05737	NA
gene:FGSG_05738	gene:FGSG_05738	gene:FGSG_05738	NA
gene:FGSG_05739	gene:FGSG_05739	gene:FGSG_05739	NA
gene:FGSG_05740	gene:FGSG_05740	gene:FGSG_05740	NA
gene:FGSG_05741	gene:FGSG_05741	gene:FGSG_05741	NA
gene:FGSG_05742	gene:FGSG_05742	gene:FGSG_05742	NA
gene:FGSG_05743	gene:FGSG_05743	gene:FGSG_05743	NA
gene:FGSG_05744	gene:FGSG_05744	gene:FGSG_05744	NA
gene:FGSG_05745	gene:FGSG_05745	gene:FGSG_05745	NA
gene:FGSG_05746	gene:FGSG_05746	gene:FGSG_05746	NA
gene:FGSG_05747	gene:FGSG_05747	gene:FGSG_05747	NA
gene:FGSG_12800	gene:FGSG_12800	gene:FGSG_12800	NA
gene:FGSG_20641	gene:FGSG_20641	gene:FGSG_20641	NA
gene:FGSG_05748	gene:FGSG_05748	gene:FGSG_05748	NA
gene:FGSG_05749	gene:FGSG_05749	gene:FGSG_05749	NA
gene:FGSG_05750	gene:FGSG_05750	gene:FGSG_05750	NA
gene:FGSG_05751	gene:FGSG_05751	gene:FGSG_05751	NA
gene:FGSG_05752	gene:FGSG_05752	gene:FGSG_05752	NA
gene:FGSG_12801	gene:FGSG_12801	gene:FGSG_12801	NA
gene:FGSG_12802	gene:FGSG_12802	gene:FGSG_12802	NA
gene:FGSG_12803	gene:FGSG_12803	gene:FGSG_12803	NA
gene:FGSG_12804	gene:FGSG_12804	gene:FGSG_12804	NA
gene:FGSG_05754	gene:FGSG_05754	gene:FGSG_05754	NA
gene:FGSG_12805	gene:FGSG_12805	gene:FGSG_12805	NA
gene:FGSG_05755	gene:FGSG_05755	gene:FGSG_05755	NA
gene:FGSG_05756	gene:FGSG_05756	gene:FGSG_05756	NA
gene:FGSG_20642	gene:FGSG_20642	gene:FGSG_20642	NA
gene:FGSG_05757	gene:FGSG_05757	gene:FGSG_05757	NA
gene:FGSG_20643	gene:FGSG_20643	gene:FGSG_20643	NA
gene:FGSG_05758	gene:FGSG_05758	gene:FGSG_05758	NA
gene:FGSG_05759	gene:FGSG_05759	gene:FGSG_05759	NA
gene:FGSG_05760	gene:FGSG_05760	gene:FGSG_05760	NA
gene:FGSG_05761	gene:FGSG_05761	gene:FGSG_05761	NA
gene:FGSG_05762	gene:FGSG_05762	gene:FGSG_05762	NA
gene:FGSG_05763	gene:FGSG_05763	gene:FGSG_05763	NA
gene:FGSG_12806	gene:FGSG_12806	gene:FGSG_12806	NA
gene:FGSG_05764	gene:FGSG_05764	gene:FGSG_05764	NA
gene:FGSG_05765	gene:FGSG_05765	gene:FGSG_05765	NA
gene:FGSG_05766	gene:FGSG_05766	gene:FGSG_05766	NA
gene:FGSG_05768	gene:FGSG_05768	gene:FGSG_05768	NA
gene:FGSG_20644	gene:FGSG_20644	gene:FGSG_20644	NA
gene:FGSG_05769	gene:FGSG_05769	gene:FGSG_05769	NA
gene:FGSG_05770	gene:FGSG_05770	gene:FGSG_05770	NA
gene:FGSG_05771	gene:FGSG_05771	gene:FGSG_05771	NA
gene:FGSG_12807	gene:FGSG_12807	gene:FGSG_12807	NA
gene:FGSG_05772	gene:FGSG_05772	gene:FGSG_05772	NA
gene:FGSG_05773	gene:FGSG_05773	gene:FGSG_05773	NA
gene:FGSG_12808	gene:FGSG_12808	gene:FGSG_12808	NA
gene:FGSG_12809	gene:FGSG_12809	gene:FGSG_12809	NA
gene:FGSG_05775	gene:FGSG_05775	gene:FGSG_05775	NA
gene:FGSG_05776	gene:FGSG_05776	gene:FGSG_05776	NA
gene:FGSG_05777	gene:FGSG_05777	gene:FGSG_05777	NA
gene:FGSG_05778	gene:FGSG_05778	gene:FGSG_05778	NA
gene:FGSG_12810	gene:FGSG_12810	gene:FGSG_12810	NA
gene:FGSG_12811	gene:FGSG_12811	gene:FGSG_12811	NA
gene:FGSG_05780	gene:FGSG_05780	gene:FGSG_05780	NA
gene:FGSG_05781	gene:FGSG_05781	gene:FGSG_05781	NA
gene:FGSG_05782	gene:FGSG_05782	gene:FGSG_05782	NA
gene:FGSG_05783	gene:FGSG_05783	gene:FGSG_05783	NA
gene:FGSG_12812	gene:FGSG_12812	gene:FGSG_12812	NA
gene:FGSG_05784	gene:FGSG_05784	gene:FGSG_05784	NA
gene:FGSG_05785	gene:FGSG_05785	gene:FGSG_05785	NA
gene:FGSG_20645	gene:FGSG_20645	gene:FGSG_20645	NA
gene:FGSG_05786	gene:FGSG_05786	gene:FGSG_05786	NA
gene:FGSG_12813	gene:FGSG_12813	gene:FGSG_12813	NA
gene:FGSG_12814	gene:FGSG_12814	gene:FGSG_12814	NA
gene:FGSG_05788	gene:FGSG_05788	gene:FGSG_05788	NA
gene:FGSG_05789	gene:FGSG_05789	gene:FGSG_05789	NA
gene:FGSG_05790	gene:FGSG_05790	gene:FGSG_05790	NA
gene:FGSG_05791	gene:FGSG_05791	gene:FGSG_05791	NA
gene:FGSG_05792	gene:FGSG_05792	gene:FGSG_05792	NA
gene:FGSG_05793	gene:FGSG_05793	gene:FGSG_05793	NA
gene:FGSG_05794	gene:FGSG_05794	gene:FGSG_05794	NA
gene:FGSG_05795	gene:FGSG_05795	gene:FGSG_05795	NA
gene:FGSG_05796	gene:FGSG_05796	gene:FGSG_05796	NA
gene:FGSG_05797	gene:FGSG_05797	gene:FGSG_05797	NA
gene:FGSG_05798	gene:FGSG_05798	gene:FGSG_05798	NA
gene:FGSG_05799	gene:FGSG_05799	gene:FGSG_05799	NA
gene:FGSG_05800	gene:FGSG_05800	gene:FGSG_05800	NA
