contrast_id	contrast_title	Geneid	gene_id	gene_name	gene_biotype	log2FoldChange	lfcSE	pvalue	padj	DEG_status
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13840	gene:FGSG_13840	gene:FGSG_13840	NA	-1.45684490010429	0.648678734102993	0.0247126528785457	0.0314613067631209	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12758	gene:FGSG_12758	gene:FGSG_12758	NA	-1.18215944080745	0.52639840527134	0.0247199985244734	0.0314667893683793	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_01829	gene:FGSG_01829	gene:FGSG_01829	NA	2.16020596766752	0.962237304315925	0.0247692521162296	0.031525609884627	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_08239	gene:FGSG_08239	gene:FGSG_08239	NA	-3.19557493689474	1.4266815472787	0.025099648731435	0.0319265065067909	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_04138	gene:FGSG_04138	gene:FGSG_04138	NA	-2.54794730056303	1.14055622447515	0.0254862637296816	0.0324023544520043	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_02319	gene:FGSG_02319	gene:FGSG_02319	NA	2.43219703563506	1.08911241623677	0.0255362916804195	0.0324619722601675	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13948	gene:FGSG_13948	gene:FGSG_13948	NA	-1.61313244387259	0.723908280978776	0.0258561328502468	0.0328483925805466	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_01440	gene:FGSG_01440	gene:FGSG_01440	NA	-2.67665659471559	1.20212509949947	0.0259737491892436	0.0329840460634623	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_11684	gene:FGSG_11684	gene:FGSG_11684	NA	-1.19595732442288	0.537128557086528	0.0259756530424446	0.0329840460634623	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12177	gene:FGSG_12177	gene:FGSG_12177	NA	1.37431596712249	0.617381901797523	0.0260115935473009	0.0330215840594352	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_10816	gene:FGSG_10816	gene:FGSG_10816	NA	2.11753350184233	0.955597990036872	0.0266966372068806	0.0338538863000663	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_04673	gene:FGSG_04673	gene:FGSG_04673	NA	-1.9424885340292	0.879246289602896	0.0271561761683745	0.0344071277590981	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12586	gene:FGSG_12586	gene:FGSG_12586	NA	-2.56714871430405	1.16329739705574	0.0273289952993455	0.03462185456129	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_09073	gene:FGSG_09073	gene:FGSG_09073	NA	-3.3081694811243	1.50129849962486	0.0275567960108544	0.0349019040851849	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_11624	gene:FGSG_11624	gene:FGSG_11624	NA	1.08958601890018	0.494463071759073	0.0275543103410138	0.0349019040851849	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_04462	gene:FGSG_04462	gene:FGSG_04462	NA	-2.81505358118495	1.27778923244789	0.0275901209830872	0.0349398376539732	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_09416	gene:FGSG_09416	gene:FGSG_09416	NA	-2.14817415129407	0.977925999366229	0.0280445018915897	0.0354915956992155	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_04239	gene:FGSG_04239	gene:FGSG_04239	NA	-2.70726518701588	1.23647264058819	0.0285600288186408	0.0361283492227498	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13902	gene:FGSG_13902	gene:FGSG_13902	NA	-1.50041747057496	0.689777623640883	0.02961370057584	0.0373972747606108	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_14030	gene:FGSG_14030	gene:FGSG_14030	NA	-2.45386161336316	1.13144780048027	0.030099373387331	0.0379874344286233	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13331	gene:FGSG_13331	gene:FGSG_13331	NA	-1.71175579826131	0.789838112120191	0.0302178085728219	0.0381276127178891	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_03258	gene:FGSG_03258	gene:FGSG_03258	NA	1.56184158549233	0.72093604359707	0.0302800260189885	0.0382014608749369	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_10004	gene:FGSG_10004	gene:FGSG_10004	NA	-1.78641221599272	0.825686338668846	0.0304990384579413	0.0384683937377907	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_11529	gene:FGSG_11529	gene:FGSG_11529	NA	-2.90587853942935	1.34840890524499	0.0311585062107073	0.0392571396088663	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_07708	gene:FGSG_07708	gene:FGSG_07708	NA	-1.23275280347854	0.573422629907331	0.0315698191421645	0.0397463408801035	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_11328	gene:FGSG_11328	gene:FGSG_11328	NA	-1.1006704955741	0.512939884651365	0.031888302052698	0.0401326704088532	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_01773	gene:FGSG_01773	gene:FGSG_01773	NA	-2.45112639942859	1.14507577798656	0.0323079166763188	0.0406311392283013	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12751	gene:FGSG_12751	gene:FGSG_12751	NA	-3.08153012740799	1.44038580142301	0.0324050429187944	0.0407384427369108	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_05041	gene:FGSG_05041	gene:FGSG_05041	NA	-1.72563733632667	0.807511879986259	0.032599558020543	0.0409730303161813	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13701	gene:FGSG_13701	gene:FGSG_13701	NA	-1.46841128770422	0.687335216696396	0.0326482067303114	0.0410242151074811	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_11234	gene:FGSG_11234	gene:FGSG_11234	NA	1.12191489690517	0.525390957689054	0.0327291202691509	0.0411159077004111	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_01983	gene:FGSG_01983	gene:FGSG_01983	NA	-1.26677618509486	0.59452481867971	0.033110793377687	0.0415651254404185	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_09123	gene:FGSG_09123	gene:FGSG_09123	NA	1.19623737593492	0.561556821267425	0.0331537773111134	0.041614039311343	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_09882	gene:FGSG_09882	gene:FGSG_09882	NA	-1.06512744003884	0.500307448041008	0.0332587449302366	0.0417356738586437	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_05704	gene:FGSG_05704	gene:FGSG_05704	NA	-1.02339681084273	0.481333740034607	0.0334892017017192	0.0420045056837796	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_07156	gene:FGSG_07156	gene:FGSG_07156	NA	-1.63486569479943	0.769811765873644	0.0336934497056408	0.042250451526245	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13800	gene:FGSG_13800	gene:FGSG_13800	NA	-2.33647757434488	1.10053049733253	0.0337499437681995	0.0423161682944947	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_06734	gene:FGSG_06734	gene:FGSG_06734	NA	-2.59460625459882	1.22449701404115	0.034097570688243	0.0427261584056721	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12133	gene:FGSG_12133	gene:FGSG_12133	NA	-3.05082485565976	1.44019842532736	0.0341465816408752	0.0427823942775438	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_00129	gene:FGSG_00129	gene:FGSG_00129	NA	-3.35060220101849	1.58672508304691	0.0347167954452763	0.0434652599807002	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_01266	gene:FGSG_01266	gene:FGSG_01266	NA	1.19967218842168	0.569209105539392	0.035064527163946	0.0438793950030816	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_10712	gene:FGSG_10712	gene:FGSG_10712	NA	2.15347446713917	1.02255284336853	0.0352062060485253	0.0440460436716325	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_02583	gene:FGSG_02583	gene:FGSG_02583	NA	-1.98404371660654	0.942819895726209	0.0353460166480031	0.0441889225275807	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_03305	gene:FGSG_03305	gene:FGSG_03305	NA	1.19988951980504	0.572120306102903	0.0359698718837672	0.0449471462086079	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12947	gene:FGSG_12947	gene:FGSG_12947	NA	-1.23831459070558	0.591204644168273	0.0362099749589005	0.0452307975297932	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_02411	gene:FGSG_02411	gene:FGSG_02411	NA	1.42297669253065	0.682276831808198	0.0370121963568265	0.0462050013357344	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_00147	gene:FGSG_00147	gene:FGSG_00147	NA	1.59086869809011	0.763499228121161	0.0371915943600761	0.0464233596147351	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_03065	gene:FGSG_03065	gene:FGSG_03065	NA	-2.15051080090205	1.03211529573797	0.0371969753450922	0.0464244795953573	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_12720	gene:FGSG_12720	gene:FGSG_12720	NA	1.49153836950732	0.716464978032341	0.0373605404747436	0.0466173820288618	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_00312	gene:FGSG_00312	gene:FGSG_00312	NA	-2.24957623859383	1.08240798579689	0.0376810798171872	0.0470003494069578	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_08699	gene:FGSG_08699	gene:FGSG_08699	NA	-3.26124936809774	1.57173768716149	0.0379928052832093	0.0473720503254274	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_06433	gene:FGSG_06433	gene:FGSG_06433	NA	-2.08889127533679	1.00925772334486	0.0384776090446893	0.0479534381377845	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_02909	gene:FGSG_02909	gene:FGSG_02909	NA	-2.33902941605151	1.13200732223839	0.0388032720363561	0.0483360296757016	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_13302	gene:FGSG_13302	gene:FGSG_13302	NA	-2.34544332211133	1.13744618644946	0.0392052847877694	0.0487957108657969	down
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_03902	gene:FGSG_03902	gene:FGSG_03902	NA	1.50432212780588	0.730538054385972	0.0394753235518909	0.0491022945766792	up
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в DoubleMutant: NPN vs PN	gene:FGSG_09181	gene:FGSG_09181	gene:FGSG_09181	NA	-1.81317463230154	0.882738957045888	0.0399725324980921	0.0497088159362534	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_10766	gene:FGSG_10766	gene:FGSG_10766	NA	2.74613276614362	0.14432499716441	1.01103960637708e-80	8.43813655482311e-77	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_06751	gene:FGSG_06751	gene:FGSG_06751	NA	1.09396843255249	0.110169725398884	3.08731270218424e-23	1.28833559062148e-19	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11585	gene:FGSG_11585	gene:FGSG_11585	NA	1.42211521794121	0.165332746761166	7.86576943318762e-18	2.1882570563128e-14	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_04709	gene:FGSG_04709	gene:FGSG_04709	NA	-1.46834749169192	0.247852273207106	3.13659172799721e-09	4.36299909364412e-06	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_00150	gene:FGSG_00150	gene:FGSG_00150	NA	-1.35849970568217	0.26713173209902	3.66649559354665e-07	0.000133045966190175	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_02551	gene:FGSG_02551	gene:FGSG_02551	NA	-1.29452603297255	0.26462752110965	9.9877422161624e-07	0.000277858988453638	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_06553	gene:FGSG_06553	gene:FGSG_06553	NA	-1.286391524216	0.273236318465873	2.50181837437126e-06	0.000564329085202772	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_12745	gene:FGSG_12745	gene:FGSG_12745	NA	-1.11310589130471	0.244065992181833	5.09892261165436e-06	0.00101322876468732	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_05697	gene:FGSG_05697	gene:FGSG_05697	NA	-1.05268562277537	0.23601850634962	8.18898728022204e-06	0.00137656996618461	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03440	gene:FGSG_03440	gene:FGSG_03440	NA	-1.77995834624526	0.407263553332004	1.2394425220907e-05	0.00180995460084703	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_12225	gene:FGSG_12225	gene:FGSG_12225	NA	-1.77413066999743	0.408893266732215	1.43223671945497e-05	0.00195958158370019	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03083	gene:FGSG_03083	gene:FGSG_03083	NA	-1.34552750981329	0.321135061024772	2.7906317954718e-05	0.00327856826015394	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03385	gene:FGSG_03385	gene:FGSG_03385	NA	-1.32671980198358	0.32298068644739	3.99554240968341e-05	0.00433075285080749	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08639	gene:FGSG_08639	gene:FGSG_08639	NA	-1.09865794273439	0.276025219297417	6.8833846057239e-05	0.00660330205969789	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_13963	gene:FGSG_13963	gene:FGSG_13963	NA	-1.09945102000562	0.277384305982292	7.38161108932367e-05	0.00692212653387588	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08679	gene:FGSG_08679	gene:FGSG_08679	NA	-1.62947348762939	0.426892283232954	0.000135051299477448	0.0101931581300861	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_12570	gene:FGSG_12570	gene:FGSG_12570	NA	1.14046234457205	0.298609468680635	0.000133861442068386	0.0101931581300861	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_06989	gene:FGSG_06989	gene:FGSG_06989	NA	-1.08991253076565	0.285925060130278	0.000137912830693656	0.0102769686157969	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11748	gene:FGSG_11748	gene:FGSG_11748	NA	-1.25734583857573	0.333366779391749	0.000162165724425625	0.0113734045046745	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_07582	gene:FGSG_07582	gene:FGSG_07582	NA	-1.29681818996558	0.348073404052	0.000194771487278519	0.0131093776840848	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_13068	gene:FGSG_13068	gene:FGSG_13068	NA	-1.19629746921481	0.32345504362524	0.000216880016724227	0.0141412548404719	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08343	gene:FGSG_08343	gene:FGSG_08343	NA	-1.16874893308073	0.320689564341933	0.00026792572629262	0.0162249002547705	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08127	gene:FGSG_08127	gene:FGSG_08127	NA	1.08816354905982	0.300579008455396	0.000294347291755819	0.0171900014151926	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_13962	gene:FGSG_13962	gene:FGSG_13962	NA	-1.01227571079732	0.288197876430592	0.000444024063776906	0.0221905678819285	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11439	gene:FGSG_11439	gene:FGSG_11439	NA	1.59706964103514	0.456227671301338	0.000464215645841124	0.0227902575305295	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_12999	gene:FGSG_12999	gene:FGSG_12999	NA	-1.02402210948721	0.295013799204167	0.000518332822556853	0.0237692622915357	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03595	gene:FGSG_03595	gene:FGSG_03595	NA	-1.1949663808722	0.349806587563234	0.000635301850661249	0.0268840321688058	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03211	gene:FGSG_03211	gene:FGSG_03211	NA	-1.07804629580954	0.319541527037262	0.00074157521439461	0.028521597877131	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_09741	gene:FGSG_09741	gene:FGSG_09741	NA	-1.05837155371392	0.31359614217866	0.000738288861727357	0.028521597877131	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03402	gene:FGSG_03402	gene:FGSG_03402	NA	-1.06455164454021	0.320568561708538	0.000897522453855379	0.0311795393602297	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08503	gene:FGSG_08503	gene:FGSG_08503	NA	-1.29746273495852	0.390627208940299	0.000895395324242989	0.0311795393602297	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11150	gene:FGSG_11150	gene:FGSG_11150	NA	2.33627052503369	0.710184816078853	0.00100306530032471	0.0328982839605129	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_01976	gene:FGSG_01976	gene:FGSG_01976	NA	-1.15084219981098	0.350969810514637	0.00104162813868971	0.0331810246011615	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_12519	gene:FGSG_12519	gene:FGSG_12519	NA	-4.15286180925379	1.27720156909037	0.00114784841885037	0.0348361560135462	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03502	gene:FGSG_03502	gene:FGSG_03502	NA	-1.1441680349464	0.359262279034517	0.00144868670831828	0.0391797725411784	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03071	gene:FGSG_03071	gene:FGSG_03071	NA	-1.40906827387648	0.445609313706744	0.00156627238770418	0.0411072620999343	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_08291	gene:FGSG_08291	gene:FGSG_08291	NA	-1.1830530923865	0.379230445851598	0.00181087387327856	0.0437243036674091	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_02019	gene:FGSG_02019	gene:FGSG_02019	NA	-1.30402492879991	0.420021860753745	0.00190498081167689	0.044410530319149	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11215	gene:FGSG_11215	gene:FGSG_11215	NA	3.33365000775094	1.07730375594203	0.00197185940908814	0.0452020393638417	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_01572	gene:FGSG_01572	gene:FGSG_01572	NA	-1.19064102761639	0.385334980070664	0.00200233565645411	0.0454116668172988	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_03108	gene:FGSG_03108	gene:FGSG_03108	NA	1.78373353158192	0.577978240088103	0.00202759441531595	0.0457359540276403	up
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_01695	gene:FGSG_01695	gene:FGSG_01695	NA	-1.04832695792679	0.341182436083655	0.00212182288322824	0.0465307499506891	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11044	gene:FGSG_11044	gene:FGSG_11044	NA	-2.19074614397832	0.717642454380752	0.00226793573065225	0.0474296340580678	down
C3_DoubleMutant_PN_vs_WT_PN	Эффект генотипа в PN: DoubleMutant vs WT	gene:FGSG_11566	gene:FGSG_11566	gene:FGSG_11566	NA	2.14127317314149	0.70108073947897	0.00225626846148431	0.0474296340580678	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_00554	gene:FGSG_00554	gene:FGSG_00554	NA	-3.1092025705823	0.101461015306845	3.14694527528832e-206	3.25834713803353e-202	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_06480	gene:FGSG_06480	gene:FGSG_06480	NA	2.94487284892641	0.113240936205349	4.3054597166348e-149	2.22893649530184e-145	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_08081	gene:FGSG_08081	gene:FGSG_08081	NA	-2.07991702350024	0.0906652882069524	1.82847878497594e-116	6.3106897798803e-113	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_09595	gene:FGSG_09595	gene:FGSG_09595	NA	-4.56622869390655	0.214137542818754	6.82650898653749e-101	1.76704185116523e-97	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_02783	gene:FGSG_02783	gene:FGSG_02783	NA	1.17652403176452	0.0606755235092867	9.29702145516085e-84	1.92522720293471e-80	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_08079	gene:FGSG_08079	gene:FGSG_08079	NA	-1.78795635332891	0.0927345478729389	7.8513587660371e-83	1.35488281105914e-79	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_08083	gene:FGSG_08083	gene:FGSG_08083	NA	-2.12722588757862	0.111230523464528	1.57941493660896e-81	2.33618032194988e-78	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_02323	gene:FGSG_02323	gene:FGSG_02323	NA	-1.47359708152337	0.0803097264391324	3.36713400986311e-75	4.35791319226533e-72	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_11097	gene:FGSG_11097	gene:FGSG_11097	NA	2.23126358382509	0.134531776498646	8.88691732458821e-62	1.02239046643096e-58	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_02322	gene:FGSG_02322	gene:FGSG_02322	NA	-1.72080751731286	0.108305464071264	7.61706610817757e-57	7.88671024840706e-54	down
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_06184	gene:FGSG_06184	gene:FGSG_06184	NA	1.22335878109524	0.0796408510496609	2.99178820871851e-53	2.81608864664286e-50	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_13756	gene:FGSG_13756	gene:FGSG_13756	NA	1.97948863992226	0.131265512609541	2.1914984075899e-51	1.89089787601548e-48	up
C4_DoubleMutant_NPN_vs_WT_NPN	Эффект генотипа в NPN: DoubleMutant vs WT	gene:FGSG_04694	gene:FGSG_04694	gene:FGSG_04694	NA	1.73682308956237	0.123833000419616	1.08800919875965e-44	8.04660517425532e-42	up
