GO_ID	term_name	Ontology	term_size	foreground_size	overlap_size	gene_ratio	background_ratio	pvalue	overlap_genes	qvalue	log10_qvalue
GO:0006506	GPI anchor biosynthetic process	biological_process	27	151	1	0.00662251655629139	0.00348612007746933	0.412868548562485	23558331	0.562287642327956	0.250041461089126
GO:0030170	pyridoxal phosphate binding	molecular_function	77	151	2	0.0132450331125828	0.00994189799870884	0.445048683468271	23550475;23555117	0.590281211663903	0.228941039920511
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	30	151	1	0.00662251655629139	0.00387346675274371	0.446664090718349	23558387	0.590281211663903	0.228941039920511
GO:0005783	endoplasmic reticulum	cellular_component	127	151	3	0.0198675496688742	0.0163976759199484	0.452216807351305	23550141;23550678;23552906	0.590281211663903	0.228941039920511
GO:0009251	glucan catabolic process	biological_process	31	151	1	0.00662251655629139	0.0040025823111685	0.457494126013428	23549052	0.590281211663903	0.228941039920511
GO:0016757	glycosyltransferase activity	molecular_function	31	151	1	0.00662251655629139	0.0040025823111685	0.457494126013428	23558331	0.590281211663903	0.228941039920511
GO:0046872	metal ion binding	molecular_function	79	151	2	0.0132450331125828	0.0102001291155584	0.458190311151701	23549595;23556006	0.590281211663903	0.228941039920511
GO:0061630	ubiquitin protein ligase activity	molecular_function	35	151	1	0.00662251655629139	0.00451904454486766	0.498748642325705	23559096	0.636795141540856	0.196000258728374
GO:0043231	intracellular membrane-bounded organelle	cellular_component	39	151	1	0.00662251655629139	0.00503550677856682	0.536885181386126	23560433	0.667284410403063	0.175689021342864
GO:0005351	carbohydrate:proton symporter activity	molecular_function	92	151	2	0.0132450331125828	0.0118786313750807	0.539004953329829	23550684;23554656	0.667284410403063	0.175689021342864
GO:0008643	carbohydrate transport	biological_process	92	151	2	0.0132450331125828	0.0118786313750807	0.539004953329829	23550684;23554656	0.667284410403063	0.175689021342864
GO:0003924	GTPase activity	molecular_function	93	151	2	0.0132450331125828	0.0120077469335055	0.54487184796265	23552833;23553060	0.667284410403063	0.175689021342864
GO:0006281	DNA repair	biological_process	40	151	1	0.00662251655629139	0.00516462233699161	0.54595997214796	23552303	0.667284410403063	0.175689021342864
GO:0051287	NAD binding	molecular_function	41	151	1	0.00662251655629139	0.0052937378954164	0.554858095990356	23556301	0.671603038961543	0.172887347374306
GO:0016887	ATP hydrolysis activity	molecular_function	203	151	4	0.0264900662251656	0.0262104583602324	0.562588103968195	23549534;23553043;23555956;23559516	0.671603038961543	0.172887347374306
GO:0006457	protein folding	biological_process	42	151	1	0.00662251655629139	0.00542285345384119	0.563582969757938	23548041	0.671603038961543	0.172887347374306
GO:0051082	obsolete unfolded protein binding	molecular_function	43	151	1	0.00662251655629139	0.00555196901226598	0.572137944646495	23548041	0.676163025491312	0.169948581372867
GO:0005789	endoplasmic reticulum membrane	cellular_component	100	151	2	0.0132450331125828	0.012911555842479	0.58448147418225	23553322;23554894	0.685088941049687	0.164253042960636
GO:0000139	Golgi membrane	cellular_component	52	151	1	0.00662251655629139	0.00671400903808909	0.642009292784305	23558331	0.746401047708582	0.127027759650441
GO:0004674	protein serine/threonine kinase activity	molecular_function	57	151	1	0.00662251655629139	0.00735958683021304	0.675798944542693	23554796	0.779150018996647	0.108378914407362
GO:0005886	plasma membrane	cellular_component	236	151	4	0.0264900662251656	0.0304712717882505	0.681075191430636	23550311;23550678;23552352;23555956	0.779150018996647	0.108378914407362
GO:0005743	mitochondrial inner membrane	cellular_component	67	151	1	0.00662251655629139	0.00865074241446094	0.734163347537063	23553043	0.832167664076554	0.0797891637965682
GO:0005524	ATP binding	molecular_function	542	151	9	0.0596026490066225	0.0699806326662363	0.739057995368688	23548345;23549534;23550475;23553043;23553100;23554796;23555595;23555956;23559516	0.832167664076554	0.0797891637965682
GO:0006508	proteolysis	biological_process	139	151	2	0.0132450331125828	0.0179470626210458	0.758948179749025	23550764;23555222	0.847887419563364	0.0716618084840986
GO:0016787	hydrolase activity	molecular_function	78	151	1	0.00662251655629139	0.0100710135571336	0.786368995402422	23550621	0.871607610392542	0.0596789863915269
GO:0003677	DNA binding	molecular_function	276	151	4	0.0264900662251656	0.0356358941252421	0.792370554902311	23549705;23553077;23553100;23559737	0.871607610392542	0.0596789863915269
GO:0006351	DNA-templated transcription	biological_process	218	151	3	0.0198675496688742	0.0281471917366043	0.803264474267078	23549705;23553077;23559737	0.876845952825894	0.0570766982121694
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	molecular_function	87	151	1	0.00662251655629139	0.0112330535829567	0.821402630895353	23552343	0.889852850136633	0.0506818042059831
GO:0003676	nucleic acid binding	molecular_function	91	151	1	0.00662251655629139	0.0117495158166559	0.835080341798855	23548345	0.89786833742283	0.0467873432023711
GO:0008270	zinc ion binding	molecular_function	522	151	7	0.0463576158940397	0.0673983214977405	0.891382654351921	23549433;23549705;23549808;23551710;23552303;23553077;23559737	0.951251638599439	0.0217045821172117
GO:0003723	RNA binding	molecular_function	219	151	2	0.0132450331125828	0.0282763072950291	0.930931523304206	23555595;23558054	0.986097835796307	0.00607999435027288
GO:0006357	regulation of transcription by RNA polymerase II	biological_process	142	151	1	0.00662251655629139	0.0183344092963202	0.940504942809307	23558387	0.988913285453903	0.00484178858476958
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	342	151	3	0.0198675496688742	0.0441575209812782	0.966112322017169	23549705;23551710;23552343	0.999945687877998	2.35880954515876e-05
GO:0006355	regulation of DNA-templated transcription	biological_process	265	151	2	0.0132450331125828	0.0342156229825694	0.968064220227837	23549705;23551710	0.999945687877998	2.35880954515876e-05
GO:0005737	cytoplasm	cellular_component	759	151	8	0.0529801324503311	0.0979987088444157	0.984787484534716	23550060;23550680;23551900;23552833;23553060;23554659;23555117;23560433	0.999945687877998	2.35880954515876e-05
GO:0005829	cytosol	cellular_component	399	151	2	0.0132450331125828	0.0515171078114913	0.997059947625544	23549152;23556053	0.999945687877998	2.35880954515876e-05
GO:0005515	protein binding	molecular_function	604	151	4	0.0264900662251656	0.0779857972885733	0.998081573027234	23548428;23553190;23557054;23557396	0.999945687877998	2.35880954515876e-05
GO:0005739	mitochondrion	cellular_component	321	151	1	0.00662251655629139	0.0414460942543576	0.998428657491911	23550564	0.999945687877998	2.35880954515876e-05
GO:0005634	nucleus	cellular_component	810	151	4	0.0264900662251656	0.10458360232408	0.999945687877998	23552303;23553077;23555595;23555642	0.999945687877998	2.35880954515876e-05
