term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr01040	8	13	5291	10357	0.318296686632391	0.00151200151200151	0.00125518972675485	FGSG_02287,FGSG_05670,FGSG_07304,FGSG_07347,FGSG_07890,FGSG_10853,FGSG_12648,FGSG_13398	0.999999998058643	Biosynthesis of unsaturated fatty acids - Fusarium graminearum
fgr00770	16	28	5291	10357	0.326186471921327	0.00302400302400302	0.00270348556531814	FGSG_00049,FGSG_00109,FGSG_01759,FGSG_02056,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_04194,FGSG_04568,FGSG_05831,FGSG_08803,FGSG_09312,FGSG_09512,FGSG_10118,FGSG_12108,FGSG_12759	0.999999998058643	Pantothenate and CoA biosynthesis - Fusarium graminearum
fgr03060	16	28	5291	10357	0.326186471921327	0.00302400302400302	0.00270348556531814	FGSG_01528,FGSG_01667,FGSG_02496,FGSG_03999,FGSG_04091,FGSG_04395,FGSG_05600,FGSG_05862,FGSG_06221,FGSG_06244,FGSG_07320,FGSG_08871,FGSG_08964,FGSG_09471,FGSG_09842,FGSG_13498	0.999999998058643	Protein export - Fusarium graminearum
fgr03050	20	36	5291	10357	0.35622646681344	0.00378000378000378	0.0034759100125519	FGSG_00559,FGSG_00564,FGSG_00781,FGSG_01123,FGSG_02028,FGSG_03991,FGSG_04410,FGSG_05222,FGSG_05365,FGSG_05631,FGSG_06417,FGSG_06803,FGSG_07282,FGSG_07938,FGSG_07956,FGSG_09432,FGSG_09733,FGSG_10255,FGSG_10738,FGSG_11882	0.999999998058643	Proteasome - Fusarium graminearum
fgr00910	11	19	5291	10357	0.358833810180736	0.00207900207900208	0.00183450806218017	FGSG_00416,FGSG_01433,FGSG_02379,FGSG_04117,FGSG_06480,FGSG_07174,FGSG_09042,FGSG_10065,FGSG_10453,FGSG_11585,FGSG_11697	0.999999998058643	Nitrogen metabolism - Fusarium graminearum
fgr00250	21	38	5291	10357	0.362517327567674	0.00396900396900397	0.00366901612436034	FGSG_01141,FGSG_01433,FGSG_01572,FGSG_03073,FGSG_04117,FGSG_04196,FGSG_05187,FGSG_05554,FGSG_06098,FGSG_06751,FGSG_06752,FGSG_07174,FGSG_08083,FGSG_08443,FGSG_09185,FGSG_10659,FGSG_10746,FGSG_11396,FGSG_11697,FGSG_11843,FGSG_13802	0.999999998058643	Alanine, aspartate and glutamate metabolism - Fusarium graminearum
fgr00470	4	6	5291	10357	0.364290179256396	0.000756000756000756	0.000579318335425316	FGSG_02206,FGSG_05446,FGSG_12139,FGSG_13617	0.999999998058643	D-Amino acid metabolism - Fusarium graminearum
fgr00650	13	23	5291	10357	0.377981538668742	0.00245700245700246	0.00222072028579705	FGSG_00638,FGSG_01572,FGSG_02146,FGSG_04196,FGSG_05554,FGSG_06751,FGSG_06752,FGSG_06813,FGSG_08083,FGSG_09266,FGSG_09321,FGSG_11295,FGSG_11843	0.999999998058643	Butanoate metabolism - Fusarium graminearum
fgr00670	14	25	5291	10357	0.386095348501404	0.00264600264600265	0.00241382639760548	FGSG_01063,FGSG_03414,FGSG_05375,FGSG_06290,FGSG_06544,FGSG_07210,FGSG_08350,FGSG_08351,FGSG_08429,FGSG_08971,FGSG_08976,FGSG_09572,FGSG_09781,FGSG_09844	0.999999998058643	One carbon pool by folate - Fusarium graminearum
fgr00330	26	48	5291	10357	0.38904950720683	0.00491400491400491	0.00463454668340253	FGSG_01141,FGSG_01759,FGSG_02160,FGSG_02206,FGSG_02273,FGSG_02392,FGSG_03073,FGSG_03917,FGSG_04022,FGSG_04194,FGSG_04673,FGSG_05048,FGSG_05446,FGSG_05546,FGSG_05831,FGSG_06961,FGSG_07255,FGSG_07505,FGSG_08078,FGSG_09035,FGSG_10121,FGSG_10318,FGSG_10746,FGSG_10967,FGSG_13617,FGSG_13725	0.999999998058643	Arginine and proline metabolism - Fusarium graminearum
fgr00052	17	31	5291	10357	0.406407427115246	0.00321300321300321	0.0029931447330308	FGSG_00387,FGSG_00524,FGSG_02067,FGSG_02339,FGSG_03269,FGSG_03288,FGSG_03462,FGSG_03703,FGSG_03890,FGSG_03955,FGSG_04085,FGSG_06059,FGSG_07689,FGSG_08415,FGSG_08774,FGSG_11032,FGSG_13805	0.999999998058643	Galactose metabolism - Fusarium graminearum
fgr00130	7	12	5291	10357	0.41685657080167	0.00132300132300132	0.00115863667085063	FGSG_00375,FGSG_06001,FGSG_08453,FGSG_09239,FGSG_09918,FGSG_10732,FGSG_13280	0.999999998058643	Ubiquinone and other terpenoid-quinone biosynthesis - Fusarium graminearum
fgr00860	10	18	5291	10357	0.443823671841652	0.00189000189000189	0.00173795500627595	FGSG_01361,FGSG_05316,FGSG_06006,FGSG_06387,FGSG_07266,FGSG_08386,FGSG_08977,FGSG_09448,FGSG_10422,FGSG_10739	0.999999998058643	Porphyrin metabolism - Fusarium graminearum
fgr04981	10	18	5291	10357	0.443823671841652	0.00189000189000189	0.00173795500627595	FGSG_00685,FGSG_01063,FGSG_01388,FGSG_05571,FGSG_06290,FGSG_07210,FGSG_07325,FGSG_08350,FGSG_09572,FGSG_09781	0.999999998058643	Folate transport and metabolism - Fusarium graminearum
fgr00360	15	28	5291	10357	0.471086746620614	0.00283500283500284	0.00270348556531814	FGSG_02271,FGSG_02974,FGSG_03278,FGSG_04022,FGSG_06001,FGSG_06813,FGSG_07505,FGSG_08078,FGSG_10318,FGSG_10587,FGSG_10746,FGSG_12129,FGSG_12369,FGSG_13604,FGSG_13802	0.999999998058643	Phenylalanine metabolism - Fusarium graminearum
fgr00040	17	32	5291	10357	0.479046445123026	0.00321300321300321	0.00308969778893502	FGSG_00524,FGSG_00589,FGSG_00655,FGSG_01430,FGSG_01523,FGSG_03194,FGSG_04223,FGSG_04232,FGSG_04922,FGSG_06104,FGSG_06991,FGSG_08941,FGSG_09599,FGSG_10004,FGSG_10025,FGSG_11011,FGSG_13737	0.999999998058643	Pentose and glucuronate interconversions - Fusarium graminearum
fgr04145	18	34	5291	10357	0.482633400937998	0.0034020034020034	0.00328280390074346	FGSG_00397,FGSG_00639,FGSG_01328,FGSG_01528,FGSG_02661,FGSG_04285,FGSG_05226,FGSG_05300,FGSG_05470,FGSG_06611,FGSG_08522,FGSG_08573,FGSG_08593,FGSG_08871,FGSG_09530,FGSG_09587,FGSG_09607,FGSG_11742	0.999999998058643	Phagosome - Fusarium graminearum
fgr04977	3	5	5291	10357	0.520364183760251	0.000567000567000567	0.000482765279521097	FGSG_04906,FGSG_05571,FGSG_07325	0.999999998058643	Vitamin digestion and absorption - Fusarium graminearum
