term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr00591	2	5	494	10357	0.0206244408849087	0.00404858299595142	0.000482765279521097	FGSG_02668,FGSG_10960	0.999955568471138	Linoleic acid metabolism - Fusarium graminearum
fgr01040	2	13	494	10357	0.125219504864063	0.00404858299595142	0.00125518972675485	FGSG_00629,FGSG_05784	0.999955568471138	Biosynthesis of unsaturated fatty acids - Fusarium graminearum
fgr00999	2	18	494	10357	0.210971447577671	0.00404858299595142	0.00173795500627595	FGSG_03139,FGSG_03410	0.999955568471138	Biosynthesis of various plant secondary metabolites - Fusarium graminearum
fgr00900	2	20	494	10357	0.246774581779499	0.00404858299595142	0.00193106111808439	FGSG_06784,FGSG_09722	0.999955568471138	Terpenoid backbone biosynthesis - Fusarium graminearum
fgr00660	1	6	494	10357	0.25420610100222	0.00202429149797571	0.000579318335425316	FGSG_10671	0.999955568471138	C5-Branched dibasic acid metabolism - Fusarium graminearum
fgr00260	4	54	494	10357	0.256112197405377	0.00809716599190283	0.00521386501882785	FGSG_02279,FGSG_03154,FGSG_06055,FGSG_08352	0.999955568471138	Glycine, serine and threonine metabolism - Fusarium graminearum
fgr00620	4	54	494	10357	0.256112197405377	0.00809716599190283	0.00521386501882785	FGSG_05328,FGSG_06619,FGSG_07075,FGSG_08066	0.999955568471138	Pyruvate metabolism - Fusarium graminearum
fgr03272	1	7	494	10357	0.28979900855752	0.00202429149797571	0.000675871391329536	FGSG_10964	0.999955568471138	Virion - Hepatitis viruses - Fusarium graminearum
fgr00600	2	24	494	10357	0.318594910422048	0.00404858299595142	0.00231727334170126	FGSG_01283,FGSG_10374	0.999955568471138	Sphingolipid metabolism - Fusarium graminearum
fgr00350	3	43	494	10357	0.337409580731894	0.00607287449392713	0.00415178140388143	FGSG_02279,FGSG_03604,FGSG_08066	0.999955568471138	Tyrosine metabolism - Fusarium graminearum
fgr00630	3	43	494	10357	0.337409580731894	0.00607287449392713	0.00415178140388143	FGSG_03647,FGSG_05695,FGSG_08352	0.999955568471138	Glyoxylate and dicarboxylate metabolism - Fusarium graminearum
fgr00511	1	9	494	10357	0.355979249079768	0.00202429149797571	0.000868977503137974	FGSG_01283	0.999955568471138	Other glycan degradation - Fusarium graminearum
fgr00750	1	9	494	10357	0.355979249079768	0.00202429149797571	0.000868977503137974	FGSG_05308	0.999955568471138	Vitamin B6 metabolism - Fusarium graminearum
fgr04081	1	9	494	10357	0.355979249079768	0.00202429149797571	0.000868977503137974	FGSG_05096	0.999955568471138	Hormone signaling - Fusarium graminearum
fgr00062	1	10	494	10357	0.386723958294552	0.00202429149797571	0.000965530559042194	FGSG_00629	0.999955568471138	Fatty acid elongation - Fusarium graminearum
fgr00360	2	28	494	10357	0.388707172400031	0.00404858299595142	0.00270348556531814	FGSG_02279,FGSG_09311	0.999955568471138	Phenylalanine metabolism - Fusarium graminearum
fgr00010	3	49	494	10357	0.416130513626255	0.00607287449392713	0.00473109973930675	FGSG_06055,FGSG_06619,FGSG_08066	0.999955568471138	Glycolysis / Gluconeogenesis - Fusarium graminearum
fgr03015	3	49	494	10357	0.416130513626255	0.00607287449392713	0.00473109973930675	FGSG_00819,FGSG_00852,FGSG_09930	0.999955568471138	mRNA surveillance pathway - Fusarium graminearum
fgr00460	2	31	494	10357	0.43914793152792	0.00404858299595142	0.0029931447330308	FGSG_03139,FGSG_03410	0.999955568471138	Cyanoamino acid metabolism - Fusarium graminearum
fgr00040	2	32	494	10357	0.455454612906356	0.00404858299595142	0.00308969778893502	FGSG_06619,FGSG_09291	0.999955568471138	Pentose and glucuronate interconversions - Fusarium graminearum
